BBL,Borough,Block,Lot,Name of Plan,Date Adopted,Status,Expiration,Last Updated,Disposition,Source,Justification for Inclusion,Second Evaluation Needed
3021810001,3,2181,1,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021810025,3,2181,25,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021810035,3,2181,35,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021850001,3,2185,1,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021850003,3,2185,3,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021850004,3,2185,4,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021857501,3,2185,7501,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021850009,3,2185,9,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021850011,3,2185,11,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021850012,3,2185,12,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021850015,3,2185,15,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021850017,3,2185,17,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021857502,3,2185,7502,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021850022,3,2185,22,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021850023,3,2185,23,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021850025,3,2185,25,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021860001,3,2186,1,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021867501,3,2186,7501,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021867502,3,2186,7502,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021910001,3,2191,1,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021910002,3,2191,2,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021910004,3,2191,4,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021910005,3,2191,5,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021910007,3,2191,7,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021910009,3,2191,9,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021910010,3,2191,10,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021910012,3,2191,12,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021910013,3,2191,13,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021910014,3,2191,14,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021910015,3,2191,15,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021910018,3,2191,18,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021910021,3,2191,21,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021910023,3,2191,23,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021917501,3,2191,7501,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021910027,3,2191,27,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021910029,3,2191,29,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021910031,3,2191,31,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021910033,3,2191,33,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021910035,3,2191,35,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021910037,3,2191,37,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021910040,3,2191,40,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021970001,3,2197,1,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021970003,3,2197,3,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021970015,3,2197,15,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021970020,3,2197,20,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021970033,3,2197,33,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3021920050,3,2192,50,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots in block included.,
3022030007,3,2203,7,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots except 1 and 15,
3022030020,3,2203,20,Williamsburg I,1970,expired,2010,1999,"comprehensive redevelopment- new and some rehabilitated residential, commercial, institutional and parks and open space",Manual,All lots except 1 and 16,
3001800023,3,180,23,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3001800027,3,180,27,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3001800028,3,180,28,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3001800029,3,180,29,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3001800030,3,180,30,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3001800031,3,180,31,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3001800032,3,180,32,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3001800033,3,180,33,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3001800040,3,180,40,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3001800046,3,180,46,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020010020,3,2001,20,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020010025,3,2001,25,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020010026,3,2001,26,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020010028,3,2001,28,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020010030,3,2001,30,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020010031,3,2001,31,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020010033,3,2001,33,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020010035,3,2001,35,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020010039,3,2001,39,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020007,3,2002,7,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020008,3,2002,8,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020009,3,2002,9,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020010,3,2002,10,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020011,3,2002,11,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020012,3,2002,12,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020013,3,2002,13,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020014,3,2002,14,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020015,3,2002,15,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020016,3,2002,16,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020017,3,2002,17,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020018,3,2002,18,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020019,3,2002,19,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020020,3,2002,20,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020021,3,2002,21,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020022,3,2002,22,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020023,3,2002,23,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020024,3,2002,24,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020025,3,2002,25,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020026,3,2002,26,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020027,3,2002,27,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020028,3,2002,28,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020029,3,2002,29,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020030,3,2002,30,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020041,3,2002,41,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020042,3,2002,42,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020045,3,2002,45,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020046,3,2002,46,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020001,3,2002,1,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020005,3,2002,5,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020049,3,2002,49,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020055,3,2002,55,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020061,3,2002,61,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020020063,3,2002,63,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020030062,3,2003,62,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020030063,3,2003,63,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020030064,3,2003,64,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020030066,3,2003,66,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020030071,3,2003,71,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020030073,3,2003,73,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020030001,3,2003,1,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020030003,3,2003,3,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020030007,3,2003,7,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020030060,3,2003,60,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020030008,3,2003,8,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020030009,3,2003,9,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020030010,3,2003,10,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020030011,3,2003,11,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020030012,3,2003,12,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020030013,3,2003,13,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020030014,3,2003,14,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020030015,3,2003,15,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020030016,3,2003,16,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
3020030049,3,2003,49,Atlantic Terminal,1968,Active,2044,2004,"rehabilitate/rehabilitate substandard/insanitary structures, encourage development and employment opportunities in the area, provide high quality housing, provide community facilities (including parks, retail shopping, parking)",HPD,,
