BBL,Borough,Block,Lot,Name of Plan,Date Adopted,Status,Expiration,Last Updated,Disposition,Source,Justification for Inclusion,Second Evaluation Needed
4101030053,4,10103,53,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101030054,4,10103,54,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101030055,4,10103,55,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101030057,4,10103,57,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101030058,4,10103,58,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101030059,4,10103,59,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101030060,4,10103,60,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101030061,4,10103,61,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101030062,4,10103,62,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101030063,4,10103,63,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101030163,4,10103,163,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101030064,4,10103,64,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101030067,4,10103,67,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101030069,4,10103,69,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101030070,4,10103,70,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101030071,4,10103,71,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101030074,4,10103,74,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101030077,4,10103,77,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101030016,4,10103,16,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",Manual,Merger of Lots,
4101160009,4,10116,9,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101160016,4,10116,16,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101160019,4,10116,19,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101160026,4,10116,26,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",Manual,Designated by Atlas,
4100990080,4,10099,80,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4100990102,4,10099,102,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4100990105,4,10099,105,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4100990001,4,10099,1,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4100990052,4,10099,52,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",Manual,Designated by Atlas,
4100990080,4,10099,80,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101040043,4,10104,43,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101040049,4,10104,49,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101050001,4,10105,1,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101050002,4,10105,2,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101050003,4,10105,3,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101050004,4,10105,4,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101050005,4,10105,5,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101050008,4,10105,8,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101050011,4,10105,11,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101050014,4,10105,14,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101050017,4,10105,17,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101050019,4,10105,19,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101050028,4,10105,28,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101050030,4,10105,30,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101050035,4,10105,35,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101050037,4,10105,37,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101050099,4,10105,99,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101050103,4,10105,103,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101050104,4,10105,104,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101050105,4,10105,105,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101050109,4,10105,109,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101050110,4,10105,110,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101050111,4,10105,111,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101060040,4,10106,40,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,Became 10104,
4101060116,4,10106,116,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,Became 10105,
4101520066,4,10152,66,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101520068,4,10152,68,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101520076,4,10152,76,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101520077,4,10152,77,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101520078,4,10152,78,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101520081,4,10152,81,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101520082,4,10152,82,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101520083,4,10152,83,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101520085,4,10152,85,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101520086,4,10152,86,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101520088,4,10152,88,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101520130,4,10152,130,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101520147,4,10152,147,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101540091,4,10154,91,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101540092,4,10154,92,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101540093,4,10154,93,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101540094,4,10154,94,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101540095,4,10154,95,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101540096,4,10154,96,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101540097,4,10154,97,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101540098,4,10154,98,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101540099,4,10154,99,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101540100,4,10154,100,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101540101,4,10154,101,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101540102,4,10154,102,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101540105,4,10154,105,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101548900,4,10154,8900,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",Manual,Broken off Lot 91,
4101590003,4,10159,3,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101590004,4,10159,4,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101590005,4,10159,5,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101590006,4,10159,6,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101590007,4,10159,7,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101590008,4,10159,8,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101590108,4,10159,108,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101590009,4,10159,9,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101590012,4,10159,12,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101590014,4,10159,14,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101590020,4,10159,20,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101590022,4,10159,22,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101590026,4,10159,26,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101590027,4,10159,27,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101590127,4,10159,127,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101590028,4,10159,28,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101590029,4,10159,29,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101590030,4,10159,30,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101590031,4,10159,31,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101590032,4,10159,32,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101590034,4,10159,34,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101590036,4,10159,36,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101590039,4,10159,39,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101590040,4,10159,40,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101590041,4,10159,41,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101590042,4,10159,42,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101590043,4,10159,43,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101590044,4,10159,44,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101590053,4,10159,53,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101598900,4,10159,8900,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",Manual,Split off Lot 3,
4101600001,4,10160,1,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101180034,4,10118,34,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101180035,4,10118,35,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101180036,4,10118,36,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101180037,4,10118,37,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101180038,4,10118,38,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101180039,4,10118,39,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101180042,4,10118,42,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101180048,4,10118,48,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101180052,4,10118,52,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101180054,4,10118,54,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101180056,4,10118,56,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101180058,4,10118,58,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101180061,4,10118,61,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101180062,4,10118,62,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101180063,4,10118,63,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101180064,4,10118,64,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101180065,4,10118,65,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101180066,4,10118,66,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101180068,4,10118,68,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101180072,4,10118,72,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101180078,4,10118,78,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101180077,4,10118,77,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101180084,4,10118,84,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101180085,4,10118,85,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101180086,4,10118,86,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101180088,4,10118,88,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101180089,4,10118,89,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101180090,4,10118,90,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101190028,4,10119,28,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101190030,4,10119,30,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101190031,4,10119,31,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101190032,4,10119,32,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101190034,4,10119,34,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101190036,4,10119,36,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101190037,4,10119,37,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101190039,4,10119,39,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101190043,4,10119,43,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101190044,4,10119,44,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101190045,4,10119,45,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101190046,4,10119,46,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101190047,4,10119,47,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101190048,4,10119,48,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101190049,4,10119,49,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101190050,4,10119,50,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101190057,4,10119,57,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101190059,4,10119,59,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101190060,4,10119,60,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101190061,4,10119,61,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101190062,4,10119,62,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101190063,4,10119,63,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101190064,4,10119,64,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101190065,4,10119,65,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101190067,4,10119,67,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101190069,4,10119,69,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101190070,4,10119,70,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
4101190074,4,10119,74,York College,1968,Expired,2008,1996,"laboartory and office space for new Food and Drug Administration location, including campus (research) buildings for CUNY and/or York College",HPD,,
